station_name,date,hour,population
shibuya,2024/12/15,13,31657
shibuya,2024/12/15,14,32343
shibuya,2024/12/15,15,33029
shibuya,2024/12/15,16,33257
shibuya,2024/12/15,17,33029
shibuya,2024/12/15,18,33029
shibuya,2024/12/15,19,30057
shibuya,2024/12/15,20,24571
shibuya,2024/12/15,21,17943
shibuya,2024/12/15,22,NA
shibuya,2024/12/15,23,6743
shibuya,2024/12/15,24,3086
shibuya,2024/12/16,1,2171
shibuya,2024/12/16,2,2400
shibuya,2024/12/16,3,2400
shibuya,2024/12/16,4,2400
shibuya,2024/12/16,5,2400
shibuya,2024/12/16,6,3314
shibuya,2024/12/16,7,5829
shibuya,2024/12/16,8,10857
shibuya,2024/12/16,9,17486
shibuya,2024/12/16,10,23200
shibuya,2024/12/16,11,26857
shibuya,2024/12/16,12,30286
shibuya,2024/12/16,13,32800
shibuya,2024/12/16,14,33943
shibuya,2024/12/16,15,34629
shibuya,2024/12/16,16,34629
shibuya,2024/12/16,17,34171
shibuya,2024/12/16,18,34171
shibuya,2024/12/16,19,30743
shibuya,2024/12/16,20,24571
shibuya,2024/12/16,21,18629
shibuya,2024/12/16,22,12914
nihonbashi,2024/11/14,4,1500
nihonbashi,2024/11/14,5,1929
nihonbashi,2024/11/14,6,3643
nihonbashi,2024/11/14,7,9214
nihonbashi,2024/11/14,8,22929
nihonbashi,2024/11/14,9,39643
nihonbashi,2024/11/14,10,47357
nihonbashi,2024/11/14,11,50357
nihonbashi,2024/11/14,12,51214
nihonbashi,2024/11/14,13,52929
nihonbashi,2024/11/14,14,52929
nihonbashi,2024/11/14,15,52500
nihonbashi,2024/11/14,16,49929
nihonbashi,2024/11/14,17,47357
nihonbashi,2024/11/14,18,41786
nihonbashi,2024/11/14,19,33214
nihonbashi,2024/11/14,20,25071
nihonbashi,2024/11/14,21,17786
nihonbashi,2024/11/14,22,12086
nihonbashi,2024/11/14,23,6600
nihonbashi,2024/11/14,24,2786
nihonbashi,2024/11/15,1,1971
nihonbashi,2024/11/15,2,1800
nihonbashi,2024/11/15,3,1971
nihonbashi,2024/11/15,4,1800
nihonbashi,2024/11/15,5,1971
nihonbashi,2024/11/15,6,3000
nihonbashi,2024/11/15,7,5229
nihonbashi,2024/11/15,8,7457
nihonbashi,2024/11/15,9,10886
nihonbashi,2024/11/15,10,14829
nihonbashi,2024/11/15,11,19286
nihonbashi,2024/11/15,12,21857
nihonbashi,2024/11/15,13,23571
nihonbashi,2024/11/15,14,24086
nihonbashi,2024/11/15,15,23743
nihonbashi,2024/11/15,16,22714
nihonbashi,2024/11/15,17,21171
nihonbashi,2024/11/15,18,19114
nihonbashi,2024/11/15,19,17057
nihonbashi,2024/11/15,20,13114
nihonbashi,2024/11/15,21,9514
nihonbashi,2024/11/15,22,NA
nihonbashi,2024/11/15,23,4029
nihonbashi,2024/11/15,24,1971
nihonbashi,2024/11/16,1,1286
nihonbashi,2024/11/16,2,1629
nihonbashi,2024/11/16,3,1629
nihonbashi,2024/11/16,4,1629
nihonbashi,2024/11/16,5,1629
nihonbashi,2024/11/16,6,2486
nihonbashi,2024/11/16,7,3686
nihonbashi,2024/11/16,8,5057
nihonbashi,2024/11/16,9,7629
nihonbashi,2024/11/16,10,11057
nihonbashi,2024/11/16,11,15514
nihonbashi,2024/11/16,12,18257
nihonbashi,2024/11/16,13,19457
nihonbashi,2024/11/16,14,19800
nihonbashi,2024/11/16,15,19457
nihonbashi,2024/11/16,16,19457
nihonbashi,2024/11/16,17,17914
nihonbashi,2024/11/16,18,15343
nihonbashi,2024/11/16,19,12943
nihonbashi,2024/11/16,20,9857
nihonbashi,2024/11/16,21,6771
nihonbashi,2024/11/16,22,4371
nihonbashi,2024/11/16,23,NA
nihonbashi,2024/11/17,0,NA
nihonbashi,2024/11/17,1,1071
nihonbashi,2024/11/17,2,1500
nihonbashi,2024/11/17,3,1500
nihonbashi,2024/11/17,4,1500
nihonbashi,2024/11/17,5,1929
nihonbashi,2024/11/17,6,4071
nihonbashi,2024/11/17,7,10071
nihonbashi,2024/11/17,8,24643
nihonbashi,2024/11/17,9,41357
nihonbashi,2024/11/17,10,48643
nihonbashi,2024/11/17,11,51214
nihonbashi,2024/11/17,12,52071
nihonbashi,2024/11/17,13,52500
nihonbashi,2024/11/17,14,52071
nihonbashi,2024/11/17,15,51214
nihonbashi,2024/11/17,16,49500
nihonbashi,2024/11/17,17,46071
nihonbashi,2024/11/17,18,37500
nihonbashi,2024/11/17,19,26925
nihonbashi,2024/11/17,20,17636
nihonbashi,2024/11/17,21,10993
nihonbashi,2024/11/17,22,6214
nihonbashi,2024/11/17,23,3214
nihonbashi,2024/11/17,24,1929
nihonbashi,2024/11/18,1,1500
nihonbashi,2024/11/18,2,1929
nihonbashi,2024/11/18,3,1929
nihonbashi,2024/11/18,4,1929
nihonbashi,2024/11/18,5,1929
nihonbashi,2024/11/18,6,3643
nihonbashi,2024/11/18,7,10071
nihonbashi,2024/11/18,8,24643
nihonbashi,2024/11/18,9,41786
nihonbashi,2024/11/18,10,48214
nihonbashi,2024/11/18,11,51643
nihonbashi,2024/11/18,12,52929
nihonbashi,2024/11/18,13,52929
nihonbashi,2024/11/18,14,52929
nihonbashi,2024/11/18,15,52500
nihonbashi,2024/11/18,16,50786
nihonbashi,2024/11/18,17,46929
nihonbashi,2024/11/18,18,38786
nihonbashi,2024/11/18,19,28500
nihonbashi,2024/11/18,20,19071
nihonbashi,2024/11/18,21,12643
nihonbashi,2024/11/18,22,7929
nihonbashi,2024/11/18,23,4071
nihonbashi,2024/11/18,24,1929
nihonbashi,2024/11/19,1,1929
nihonbashi,2024/11/19,2,1929
nihonbashi,2024/11/19,3,1500
nihonbashi,2024/11/19,4,1500
nihonbashi,2024/11/19,5,1929
nihonbashi,2024/11/19,6,3643
nihonbashi,2024/11/19,7,10071
nihonbashi,2024/11/19,8,24214
nihonbashi,2024/11/19,9,41357
nihonbashi,2024/11/19,10,48643
nihonbashi,2024/11/19,11,51214
nihonbashi,2024/11/19,12,52500
nihonbashi,2024/11/19,13,52929
nihonbashi,2024/11/19,14,52929
nihonbashi,2024/11/19,15,52929
nihonbashi,2024/11/19,16,51214
nihonbashi,2024/11/19,17,47357
nihonbashi,2024/11/19,18,38786
nihonbashi,2024/11/19,19,28868
nihonbashi,2024/11/19,20,20357
nihonbashi,2024/11/19,21,13929
nihonbashi,2024/11/19,22,8357
nihonbashi,2024/11/19,23,4500
nihonbashi,2024/11/19,24,1929
nihonbashi,2024/11/20,1,1500
nihonbashi,2024/11/20,2,1929
nihonbashi,2024/11/20,3,1929
nihonbashi,2024/11/20,4,1500
nihonbashi,2024/11/20,5,1929
nihonbashi,2024/11/20,6,3643
nihonbashi,2024/11/20,7,9643
nihonbashi,2024/11/20,8,24643
nihonbashi,2024/11/20,9,41786
nihonbashi,2024/11/20,10,49500
nihonbashi,2024/11/20,11,52500
nihonbashi,2024/11/20,12,53786
nihonbashi,2024/11/20,13,53786
nihonbashi,2024/11/20,14,53357
nihonbashi,2024/11/20,15,53357
nihonbashi,2024/11/20,16,52071
nihonbashi,2024/11/20,17,48214
nihonbashi,2024/11/20,18,40500
nihonbashi,2024/11/20,19,30643
nihonbashi,2024/11/20,20,21214
nihonbashi,2024/11/20,21,14357
nihonbashi,2024/11/20,22,NA
nihonbashi,2024/11/20,23,4071
nihonbashi,2024/11/20,24,1929
nihonbashi,2024/11/21,1,1500
nihonbashi,2024/11/21,2,1929
nihonbashi,2024/11/21,3,1500
nihonbashi,2024/11/21,4,1500
nihonbashi,2024/11/21,5,1929
nihonbashi,2024/11/21,6,4071
nihonbashi,2024/11/21,7,9643
nihonbashi,2024/11/21,8,23357
nihonbashi,2024/11/21,9,40071
nihonbashi,2024/11/21,10,46929
nihonbashi,2024/11/21,11,49929
nihonbashi,2024/11/21,12,51643
nihonbashi,2024/11/21,13,52500
nihonbashi,2024/11/21,14,52929
nihonbashi,2024/11/21,15,52500
nihonbashi,2024/11/21,16,50357
nihonbashi,2024/11/21,17,48214
nihonbashi,2024/11/21,18,42214
nihonbashi,2024/11/21,19,34071
nihonbashi,2024/11/21,20,25929
nihonbashi,2024/11/21,21,18214
nihonbashi,2024/11/21,22,12257
nihonbashi,2024/11/21,23,6600
nihonbashi,2024/11/21,24,2486
nihonbashi,2024/11/22,1,1971
nihonbashi,2024/11/22,2,2143
nihonbashi,2024/11/22,3,1971
nihonbashi,2024/11/22,4,1800
nihonbashi,2024/11/22,5,1800
nihonbashi,2024/11/22,6,3000
nihonbashi,2024/11/22,7,5400
nihonbashi,2024/11/22,8,7800
nihonbashi,2024/11/22,9,11057
nihonbashi,2024/11/22,10,15686
nihonbashi,2024/11/22,11,19629
nihonbashi,2024/11/22,12,22714
nihonbashi,2024/11/22,13,23571
nihonbashi,2024/11/22,14,24086
nihonbashi,2024/11/22,15,23914
nihonbashi,2024/11/22,16,22886
nihonbashi,2024/11/22,17,21514
nihonbashi,2024/11/22,18,19629
nihonbashi,2024/11/22,19,17057
nihonbashi,2024/11/22,20,12943
nihonbashi,2024/11/22,21,9171
nihonbashi,2024/11/22,22,6257
nihonbashi,2024/11/22,23,3686
nihonbashi,2024/11/22,24,1800
nihonbashi,2024/11/23,1,1457
nihonbashi,2024/11/23,2,1629
nihonbashi,2024/11/23,3,1800
nihonbashi,2024/11/23,4,1800
nihonbashi,2024/11/23,5,1629
nihonbashi,2024/11/23,6,2657
nihonbashi,2024/11/23,7,3686
nihonbashi,2024/11/23,8,5400
nihonbashi,2024/11/23,9,7971
nihonbashi,2024/11/23,10,11914
nihonbashi,2024/11/23,11,16029
nihonbashi,2024/11/23,12,18943
nihonbashi,2024/11/23,13,20829
nihonbashi,2024/11/23,14,20657
nihonbashi,2024/11/23,15,20829
nihonbashi,2024/11/23,16,20486
nihonbashi,2024/11/23,17,19800
nihonbashi,2024/11/23,18,18257
nihonbashi,2024/11/23,19,16029
nihonbashi,2024/11/23,20,11743
nihonbashi,2024/11/23,21,8143
nihonbashi,2024/11/23,22,NA
nihonbashi,2024/11/23,23,3686
nihonbashi,2024/11/23,24,1971
nihonbashi,2024/11/24,1,1286
nihonbashi,2024/11/24,2,1629
nihonbashi,2024/11/24,3,1457
nihonbashi,2024/11/24,4,1457
nihonbashi,2024/11/24,5,1971
nihonbashi,2024/11/24,6,2829
nihonbashi,2024/11/24,7,5057
nihonbashi,2024/11/24,8,6600
nihonbashi,2024/11/24,9,9343
nihonbashi,2024/11/24,10,13457
nihonbashi,2024/11/24,11,17743
nihonbashi,2024/11/24,12,19971
nihonbashi,2024/11/24,13,21171
nihonbashi,2024/11/24,14,21171
nihonbashi,2024/11/24,15,20657
nihonbashi,2024/11/24,16,19971
nihonbashi,2024/11/24,17,18600
nihonbashi,2024/11/24,18,15857
nihonbashi,2024/11/24,19,12771
nihonbashi,2024/11/24,20,9514
nihonbashi,2024/11/24,21,6600
nihonbashi,2024/11/24,22,4929
nihonbashi,2024/11/24,23,3214
nihonbashi,2024/11/24,24,1929
nihonbashi,2024/11/25,1,1500
nihonbashi,2024/11/25,2,1500
nihonbashi,2024/11/25,3,1500
nihonbashi,2024/11/25,4,1500
nihonbashi,2024/11/25,5,1929
nihonbashi,2024/11/25,6,4071
nihonbashi,2024/11/25,7,10500
nihonbashi,2024/11/25,8,24643
nihonbashi,2024/11/25,9,42214
nihonbashi,2024/11/25,10,49071
nihonbashi,2024/11/25,11,51643
nihonbashi,2024/11/25,12,52500
nihonbashi,2024/11/25,13,53357
nihonbashi,2024/11/25,14,52929
nihonbashi,2024/11/25,15,52071
nihonbashi,2024/11/25,16,50786
nihonbashi,2024/11/25,17,47357
nihonbashi,2024/11/25,18,38786
nihonbashi,2024/11/25,19,28929
nihonbashi,2024/11/25,20,19929
nihonbashi,2024/11/25,21,12643
nihonbashi,2024/11/25,22,7500
nihonbashi,2024/11/25,23,4071
nihonbashi,2024/11/25,24,1929
nihonbashi,2024/11/26,1,1500
nihonbashi,2024/11/26,2,1929
nihonbashi,2024/11/26,3,1500
nihonbashi,2024/11/26,4,1500
nihonbashi,2024/11/26,5,1929
nihonbashi,2024/11/26,6,3643
nihonbashi,2024/11/26,7,9643
nihonbashi,2024/11/26,8,23786
nihonbashi,2024/11/26,9,40500
nihonbashi,2024/11/26,10,48643
nihonbashi,2024/11/26,11,51643
nihonbashi,2024/11/26,12,52500
nihonbashi,2024/11/26,13,52929
nihonbashi,2024/11/26,14,53357
nihonbashi,2024/11/26,15,52929
nihonbashi,2024/11/26,16,51643
nihonbashi,2024/11/26,17,47786
nihonbashi,2024/11/26,18,40071
nihonbashi,2024/11/26,19,30643
nihonbashi,2024/11/26,20,21214
nihonbashi,2024/11/26,21,14357
nihonbashi,2024/11/26,22,8786
nihonbashi,2024/11/26,23,4071
nihonbashi,2024/11/26,24,1929
nihonbashi,2024/11/27,1,1500
nihonbashi,2024/11/27,2,1500
nihonbashi,2024/11/27,3,1500
nihonbashi,2024/11/27,4,1500
nihonbashi,2024/11/27,5,1929
nihonbashi,2024/11/27,6,3643
nihonbashi,2024/11/27,7,10071
nihonbashi,2024/11/27,8,23786
nihonbashi,2024/11/27,9,41357
nihonbashi,2024/11/27,10,49500
nihonbashi,2024/11/27,11,52500
nihonbashi,2024/11/27,12,52929
nihonbashi,2024/11/27,13,53786
nihonbashi,2024/11/27,14,54214
nihonbashi,2024/11/27,15,53786
nihonbashi,2024/11/27,16,51643
nihonbashi,2024/11/27,17,48214
nihonbashi,2024/11/27,18,40500
nihonbashi,2024/11/27,19,31071
nihonbashi,2024/11/27,20,21643
nihonbashi,2024/11/27,21,14786
nihonbashi,2024/11/27,22,NA
nihonbashi,2024/11/27,23,4929
nihonbashi,2024/11/27,24,1929
nihonbashi,2024/11/28,1,1500
nihonbashi,2024/11/28,2,1929
nihonbashi,2024/11/28,3,1929
nihonbashi,2024/11/28,4,1500
nihonbashi,2024/11/28,5,1929
nihonbashi,2024/11/28,6,3643
nihonbashi,2024/11/28,7,9643
nihonbashi,2024/11/28,8,23786
nihonbashi,2024/11/28,9,40500
nihonbashi,2024/11/28,10,47786
nihonbashi,2024/11/28,11,51214
nihonbashi,2024/11/28,12,52500
nihonbashi,2024/11/28,13,53357
nihonbashi,2024/11/28,14,53357
nihonbashi,2024/11/28,15,52929
nihonbashi,2024/11/28,16,51643
nihonbashi,2024/11/28,17,49071
nihonbashi,2024/11/28,18,43071
nihonbashi,2024/11/28,19,34929
nihonbashi,2024/11/28,20,25929
nihonbashi,2024/11/28,21,19071
nihonbashi,2024/11/28,22,13071
nihonbashi,2024/11/28,23,7457
nihonbashi,2024/11/28,24,3000
nihonbashi,2024/11/29,1,1971
nihonbashi,2024/11/29,2,2314
nihonbashi,2024/11/29,3,1971
nihonbashi,2024/11/29,4,1800
nihonbashi,2024/11/29,5,1971
nihonbashi,2024/11/29,6,3000
nihonbashi,2024/11/29,7,5229
nihonbashi,2024/11/29,8,7800
nihonbashi,2024/11/29,9,11057
nihonbashi,2024/11/29,10,15857
nihonbashi,2024/11/29,11,20829
nihonbashi,2024/11/29,12,23057
nihonbashi,2024/11/29,13,24429
nihonbashi,2024/11/29,14,25629
nihonbashi,2024/11/29,15,25800
nihonbashi,2024/11/29,16,24943
nihonbashi,2024/11/29,17,23057
nihonbashi,2024/11/29,18,20829
nihonbashi,2024/11/29,19,18257
nihonbashi,2024/11/29,20,14314
nihonbashi,2024/11/29,21,10200
nihonbashi,2024/11/29,22,6771
nihonbashi,2024/11/29,23,4200
nihonbashi,2024/11/29,24,1800
nihonbashi,2024/11/30,1,1286
nihonbashi,2024/11/30,2,1457
nihonbashi,2024/11/30,3,1629
nihonbashi,2024/11/30,4,1629
nihonbashi,2024/11/30,5,1800
nihonbashi,2024/11/30,6,2314
nihonbashi,2024/11/30,7,3000
nihonbashi,2024/11/30,8,4543
nihonbashi,2024/11/30,9,7629
nihonbashi,2024/11/30,10,11571
nihonbashi,2024/11/30,11,15514
nihonbashi,2024/11/30,12,18429
nihonbashi,2024/11/30,13,19457
nihonbashi,2024/11/30,14,19971
nihonbashi,2024/11/30,15,20143
nihonbashi,2024/11/30,16,19114
nihonbashi,2024/11/30,17,17400
nihonbashi,2024/11/30,18,15514
nihonbashi,2024/11/30,19,12943
nihonbashi,2024/11/30,20,9514
nihonbashi,2024/11/30,21,NA
nihonbashi,2024/11/30,22,4500
nihonbashi,2024/11/30,23,2786
nihonbashi,2024/11/30,24,1500
nihonbashi,2024/12/1,1,1071
nihonbashi,2024/12/1,2,1500
nihonbashi,2024/12/1,3,1500
nihonbashi,2024/12/1,4,1500
nihonbashi,2024/12/1,5,1500
nihonbashi,2024/12/1,6,3643
nihonbashi,2024/12/1,7,10071
nihonbashi,2024/12/1,8,24643
nihonbashi,2024/12/1,9,42214
nihonbashi,2024/12/1,10,49071
nihonbashi,2024/12/1,11,51643
nihonbashi,2024/12/1,12,52929
nihonbashi,2024/12/1,13,52929
nihonbashi,2024/12/1,14,52500
nihonbashi,2024/12/1,15,52071
nihonbashi,2024/12/1,16,50786
nihonbashi,2024/12/1,17,47357
nihonbashi,2024/12/1,18,39214
nihonbashi,2024/12/1,19,28071
nihonbashi,2024/12/1,20,18214
nihonbashi,2024/12/1,21,11786
nihonbashi,2024/12/1,22,NA
nihonbashi,2024/12/1,23,NA
nihonbashi,2024/12/2,0,NA
nihonbashi,2024/12/2,1,NA
nihonbashi,2024/12/2,2,NA
nihonbashi,2024/12/2,3,NA
nihonbashi,2024/12/2,4,NA
nihonbashi,2024/12/2,5,NA
nihonbashi,2024/12/2,6,NA
nihonbashi,2024/12/2,7,NA
nihonbashi,2024/12/2,8,NA
nihonbashi,2024/12/2,9,NA
nihonbashi,2024/12/2,10,NA
nihonbashi,2024/12/2,11,NA
nihonbashi,2024/12/2,12,NA
nihonbashi,2024/12/2,13,NA
nihonbashi,2024/12/2,14,NA
nihonbashi,2024/12/2,15,NA
nihonbashi,2024/12/2,16,NA
nihonbashi,2024/12/2,17,NA
nihonbashi,2024/12/2,18,NA
nihonbashi,2024/12/2,19,NA
nihonbashi,2024/12/2,20,NA
nihonbashi,2024/12/2,21,NA
nihonbashi,2024/12/2,22,7929
nihonbashi,2024/12/2,23,4071
nihonbashi,2024/12/2,24,1929
nihonbashi,2024/12/3,1,1500
nihonbashi,2024/12/3,2,1500
nihonbashi,2024/12/3,3,1500
nihonbashi,2024/12/3,4,1500
nihonbashi,2024/12/3,5,1929
nihonbashi,2024/12/3,6,3643
nihonbashi,2024/12/3,7,10071
nihonbashi,2024/12/3,8,24214
nihonbashi,2024/12/3,9,41786
nihonbashi,2024/12/3,10,49071
nihonbashi,2024/12/3,11,52071
nihonbashi,2024/12/3,12,52929
nihonbashi,2024/12/3,13,53357
nihonbashi,2024/12/3,14,53357
nihonbashi,2024/12/3,15,52929
nihonbashi,2024/12/3,16,51643
nihonbashi,2024/12/3,17,48643
nihonbashi,2024/12/3,18,40500
nihonbashi,2024/12/3,19,29786
nihonbashi,2024/12/3,20,20786
nihonbashi,2024/12/3,21,13500
nihonbashi,2024/12/3,22,8357
nihonbashi,2024/12/3,23,4500
nihonbashi,2024/12/3,24,1929
nihonbashi,2024/12/4,1,1500
nihonbashi,2024/12/4,2,NA
nihonbashi,2024/12/4,3,NA
nihonbashi,2024/12/4,4,NA
nihonbashi,2024/12/4,5,NA
nihonbashi,2024/12/4,6,NA
nihonbashi,2024/12/4,7,NA
nihonbashi,2024/12/4,8,NA
nihonbashi,2024/12/4,9,NA
nihonbashi,2024/12/4,10,NA
nihonbashi,2024/12/4,11,NA
nihonbashi,2024/12/4,12,NA
nihonbashi,2024/12/4,13,NA
nihonbashi,2024/12/4,14,NA
nihonbashi,2024/12/4,15,NA
nihonbashi,2024/12/4,16,NA
nihonbashi,2024/12/4,17,NA
nihonbashi,2024/12/4,18,NA
nihonbashi,2024/12/4,19,NA
nihonbashi,2024/12/4,20,NA
nihonbashi,2024/12/4,21,NA
nihonbashi,2024/12/4,22,NA
nihonbashi,2024/12/4,23,NA
nihonbashi,2024/12/5,0,NA
nihonbashi,2024/12/5,1,NA
nihonbashi,2024/12/5,2,NA
nihonbashi,2024/12/5,3,NA
nihonbashi,2024/12/5,4,NA
nihonbashi,2024/12/5,5,NA
nihonbashi,2024/12/5,6,NA
nihonbashi,2024/12/5,7,NA
nihonbashi,2024/12/5,8,NA
nihonbashi,2024/12/5,9,NA
nihonbashi,2024/12/5,10,NA
nihonbashi,2024/12/5,11,NA
nihonbashi,2024/12/5,12,NA
nihonbashi,2024/12/5,13,NA
nihonbashi,2024/12/5,14,NA
nihonbashi,2024/12/5,15,NA
nihonbashi,2024/12/5,16,NA
nihonbashi,2024/12/5,17,NA
nihonbashi,2024/12/5,18,NA
nihonbashi,2024/12/5,19,NA
nihonbashi,2024/12/5,20,NA
nihonbashi,2024/12/5,21,NA
nihonbashi,2024/12/5,22,NA
nihonbashi,2024/12/5,23,NA
nihonbashi,2024/12/6,0,NA
nihonbashi,2024/12/6,1,NA
nihonbashi,2024/12/6,2,NA
nihonbashi,2024/12/6,3,NA
nihonbashi,2024/12/6,4,NA
nihonbashi,2024/12/6,5,NA
nihonbashi,2024/12/6,6,NA
nihonbashi,2024/12/6,7,NA
nihonbashi,2024/12/6,8,NA
nihonbashi,2024/12/6,9,NA
nihonbashi,2024/12/6,10,NA
nihonbashi,2024/12/6,11,NA
nihonbashi,2024/12/6,12,NA
nihonbashi,2024/12/6,13,NA
nihonbashi,2024/12/6,14,NA
nihonbashi,2024/12/6,15,NA
nihonbashi,2024/12/6,16,NA
nihonbashi,2024/12/6,17,NA
nihonbashi,2024/12/6,18,NA
nihonbashi,2024/12/6,19,NA
nihonbashi,2024/12/6,20,NA
nihonbashi,2024/12/6,21,NA
nihonbashi,2024/12/6,22,NA
nihonbashi,2024/12/6,23,NA
nihonbashi,2024/12/7,0,NA
nihonbashi,2024/12/7,1,NA
nihonbashi,2024/12/7,2,NA
nihonbashi,2024/12/7,3,NA
nihonbashi,2024/12/7,4,NA
nihonbashi,2024/12/7,5,NA
nihonbashi,2024/12/7,6,NA
nihonbashi,2024/12/7,7,NA
nihonbashi,2024/12/7,8,NA
nihonbashi,2024/12/7,9,NA
nihonbashi,2024/12/7,10,NA
nihonbashi,2024/12/7,11,NA
nihonbashi,2024/12/7,12,NA
nihonbashi,2024/12/7,13,NA
nihonbashi,2024/12/7,14,NA
nihonbashi,2024/12/7,15,NA
nihonbashi,2024/12/7,16,NA
nihonbashi,2024/12/7,17,NA
nihonbashi,2024/12/7,18,NA
nihonbashi,2024/12/7,19,NA
nihonbashi,2024/12/7,20,NA
nihonbashi,2024/12/7,21,NA
nihonbashi,2024/12/7,22,4071
nihonbashi,2024/12/7,23,2786
nihonbashi,2024/12/7,24,1500
nihonbashi,2024/12/8,1,1071
nihonbashi,2024/12/8,2,1071
nihonbashi,2024/12/8,3,1071
nihonbashi,2024/12/8,4,1500
nihonbashi,2024/12/8,5,1929
nihonbashi,2024/12/8,6,3643
nihonbashi,2024/12/8,7,10071
nihonbashi,2024/12/8,8,24643
nihonbashi,2024/12/8,9,41786
nihonbashi,2024/12/8,10,49071
nihonbashi,2024/12/8,11,52071
nihonbashi,2024/12/8,12,52929
nihonbashi,2024/12/8,13,52929
nihonbashi,2024/12/8,14,52929
nihonbashi,2024/12/8,15,52500
nihonbashi,2024/12/8,16,51214
nihonbashi,2024/12/8,17,47357
nihonbashi,2024/12/8,18,39214
nihonbashi,2024/12/8,19,28071
nihonbashi,2024/12/8,20,18214
nihonbashi,2024/12/8,21,11786
nihonbashi,2024/12/8,22,NA
nihonbashi,2024/12/8,23,3643
nihonbashi,2024/12/8,24,1929
nihonbashi,2024/12/9,1,1929
nihonbashi,2024/12/9,2,1929
nihonbashi,2024/12/9,3,1500
nihonbashi,2024/12/9,4,1500
nihonbashi,2024/12/9,5,1929
nihonbashi,2024/12/9,6,3643
nihonbashi,2024/12/9,7,9643
nihonbashi,2024/12/9,8,24214
nihonbashi,2024/12/9,9,41357
nihonbashi,2024/12/9,10,48643
nihonbashi,2024/12/9,11,51643
nihonbashi,2024/12/9,12,53357
nihonbashi,2024/12/9,13,52929
nihonbashi,2024/12/9,14,53357
nihonbashi,2024/12/9,15,52500
nihonbashi,2024/12/9,16,50786
nihonbashi,2024/12/9,17,47786
nihonbashi,2024/12/9,18,40500
nihonbashi,2024/12/9,19,30643
nihonbashi,2024/12/9,20,21214
nihonbashi,2024/12/9,21,14357
nihonbashi,2024/12/9,22,8786
nihonbashi,2024/12/9,23,4071
nihonbashi,2024/12/9,24,1929
nihonbashi,2024/12/10,1,1500
nihonbashi,2024/12/10,2,1500
nihonbashi,2024/12/10,3,1500
nihonbashi,2024/12/10,4,1929
nihonbashi,2024/12/10,5,1929
nihonbashi,2024/12/10,6,3643
nihonbashi,2024/12/10,7,9643
nihonbashi,2024/12/10,8,23357
nihonbashi,2024/12/10,9,40071
nihonbashi,2024/12/10,10,47786
nihonbashi,2024/12/10,11,50786
nihonbashi,2024/12/10,12,51643
nihonbashi,2024/12/10,13,52500
nihonbashi,2024/12/10,14,52500
nihonbashi,2024/12/10,15,52071
nihonbashi,2024/12/10,16,50357
nihonbashi,2024/12/10,17,47357
nihonbashi,2024/12/10,18,40071
nihonbashi,2024/12/10,19,31071
nihonbashi,2024/12/10,20,22071
nihonbashi,2024/12/10,21,14786
nihonbashi,2024/12/10,22,8786
nihonbashi,2024/12/10,23,4500
nihonbashi,2024/12/10,24,1929
nihonbashi,2024/12/11,1,1500
nihonbashi,2024/12/11,2,1500
nihonbashi,2024/12/11,3,1500
nihonbashi,2024/12/11,4,1500
nihonbashi,2024/12/11,5,1929
nihonbashi,2024/12/11,6,3643
nihonbashi,2024/12/11,7,9214
nihonbashi,2024/12/11,8,23786
nihonbashi,2024/12/11,9,40929
nihonbashi,2024/12/11,10,48643
nihonbashi,2024/12/11,11,51643
nihonbashi,2024/12/11,12,52929
nihonbashi,2024/12/11,13,53357
nihonbashi,2024/12/11,14,53357
nihonbashi,2024/12/11,15,52929
nihonbashi,2024/12/11,16,51214
nihonbashi,2024/12/11,17,48214
nihonbashi,2024/12/11,18,40500
nihonbashi,2024/12/11,19,31500
nihonbashi,2024/12/11,20,22929
nihonbashi,2024/12/11,21,15214
nihonbashi,2024/12/11,22,9643
nihonbashi,2024/12/11,23,4500
nihonbashi,2024/12/11,24,1929
nihonbashi,2024/12/12,1,1500
nihonbashi,2024/12/12,2,1500
nihonbashi,2024/12/12,3,1500
nihonbashi,2024/12/12,4,1929
nihonbashi,2024/12/12,5,1929
nihonbashi,2024/12/12,6,3643
nihonbashi,2024/12/12,7,9214
nihonbashi,2024/12/12,8,22500
nihonbashi,2024/12/12,9,39643
nihonbashi,2024/12/12,10,47786
nihonbashi,2024/12/12,11,50786
nihonbashi,2024/12/12,12,52929
nihonbashi,2024/12/12,13,53786
nihonbashi,2024/12/12,14,53357
nihonbashi,2024/12/12,15,52500
nihonbashi,2024/12/12,16,51214
nihonbashi,2024/12/12,17,47786
nihonbashi,2024/12/12,18,43500
nihonbashi,2024/12/12,19,35357
nihonbashi,2024/12/12,20,26357
nihonbashi,2024/12/12,21,19500
nihonbashi,2024/12/12,22,NA
nihonbashi,2024/12/12,23,NA
nihonbashi,2024/12/13,0,NA
nihonbashi,2024/12/13,1,NA
nihonbashi,2024/12/13,2,NA
nihonbashi,2024/12/13,3,NA
nihonbashi,2024/12/13,4,NA
nihonbashi,2024/12/13,5,NA
nihonbashi,2024/12/13,6,NA
nihonbashi,2024/12/13,7,NA
nihonbashi,2024/12/13,8,NA
nihonbashi,2024/12/13,9,NA
nihonbashi,2024/12/13,10,NA
nihonbashi,2024/12/13,11,NA
nihonbashi,2024/12/13,12,NA
