datetime,station_name,population,hour_of_day,day_of_week,is_fake,was_missing
2024-11-22 10:00:00,1,15686.0,10,4,0,0
2024-11-22 11:00:00,1,19629.0,11,4,0,0
2024-11-22 12:00:00,1,22714.0,12,4,0,0
2024-11-22 13:00:00,1,23571.0,13,4,0,0
2024-11-22 14:00:00,1,24086.0,14,4,0,0
2024-11-22 15:00:00,1,23914.0,15,4,0,0
2024-11-22 16:00:00,1,22886.0,16,4,0,0
2024-11-22 17:00:00,1,21514.0,17,4,0,0
2024-11-22 18:00:00,1,19629.0,18,4,0,0
2024-11-22 19:00:00,1,17057.0,19,4,0,0
2024-11-22 20:00:00,1,12943.0,20,4,0,0
2024-11-22 21:00:00,1,9171.0,21,4,0,0
2024-11-22 22:00:00,1,6257.0,22,4,0,0
2024-11-22 23:00:00,1,3686.0,23,4,0,0
2024-11-23 00:00:00,1,1800.0,0,5,0,0
2024-11-23 01:00:00,1,1457.0,1,5,0,0
2024-11-23 02:00:00,1,1629.0,2,5,0,0
2024-11-23 03:00:00,1,1800.0,3,5,0,0
2024-11-23 04:00:00,1,1800.0,4,5,0,0
2024-11-23 05:00:00,1,1629.0,5,5,0,0
2024-11-23 06:00:00,1,2657.0,6,5,0,0
2024-11-23 07:00:00,1,3686.0,7,5,0,0
2024-11-23 08:00:00,1,5400.0,8,5,0,0
2024-11-23 09:00:00,1,7971.0,9,5,0,0
2024-11-23 10:00:00,1,11914.0,10,5,0,0
2024-11-23 11:00:00,1,16029.0,11,5,0,0
2024-11-23 12:00:00,1,18943.0,12,5,0,0
2024-11-23 13:00:00,1,20829.0,13,5,0,0
2024-11-23 14:00:00,1,20657.0,14,5,0,0
2024-11-23 15:00:00,1,20829.0,15,5,0,0
2024-11-23 16:00:00,1,20486.0,16,5,0,0
2024-11-23 17:00:00,1,19800.0,17,5,0,0
2024-11-23 18:00:00,1,18257.0,18,5,0,0
2024-11-23 19:00:00,1,16029.0,19,5,0,0
2024-11-23 20:00:00,1,11743.0,20,5,0,0
2024-11-23 21:00:00,1,8143.0,21,5,0,0
2024-11-23 22:00:00,1,5914.5,22,5,0,1
2024-11-23 23:00:00,1,3686.0,23,5,0,0
2024-11-24 00:00:00,1,1971.0,0,6,0,0
2024-11-24 01:00:00,1,1286.0,1,6,0,0
2024-11-24 02:00:00,1,1629.0,2,6,0,0
2024-11-24 03:00:00,1,1457.0,3,6,0,0
2024-11-24 04:00:00,1,1457.0,4,6,0,0
2024-11-24 05:00:00,1,1971.0,5,6,0,0
2024-11-24 06:00:00,1,2829.0,6,6,0,0
2024-11-24 07:00:00,1,5057.0,7,6,0,0
2024-11-24 08:00:00,1,6600.0,8,6,0,0
2024-11-24 09:00:00,1,9343.0,9,6,0,0
2024-11-24 10:00:00,1,13457.0,10,6,0,0
2024-11-24 11:00:00,1,17743.0,11,6,0,0
2024-11-24 12:00:00,1,19971.0,12,6,0,0
2024-11-24 13:00:00,1,21171.0,13,6,0,0
2024-11-24 14:00:00,1,21171.0,14,6,0,0
2024-11-24 15:00:00,1,20657.0,15,6,0,0
2024-11-24 16:00:00,1,19971.0,16,6,0,0
2024-11-24 17:00:00,1,18600.0,17,6,0,0
2024-11-24 18:00:00,1,15857.0,18,6,0,0
2024-11-24 19:00:00,1,12771.0,19,6,0,0
2024-11-24 20:00:00,1,9514.0,20,6,0,0
2024-11-24 21:00:00,1,6600.0,21,6,0,0
2024-11-24 22:00:00,1,4929.0,22,6,0,0
2024-11-24 23:00:00,1,3214.0,23,6,0,0
2024-11-25 00:00:00,1,1929.0,0,0,0,0
2024-11-25 01:00:00,1,1500.0,1,0,0,0
2024-11-25 02:00:00,1,1500.0,2,0,0,0
2024-11-25 03:00:00,1,1500.0,3,0,0,0
2024-11-25 04:00:00,1,1500.0,4,0,0,0
2024-11-25 05:00:00,1,1929.0,5,0,0,0
2024-11-25 06:00:00,1,4071.0,6,0,0,0
2024-11-25 07:00:00,1,10500.0,7,0,0,0
2024-11-25 08:00:00,1,24643.0,8,0,0,0
2024-11-25 09:00:00,1,42214.0,9,0,0,0
2024-11-25 10:00:00,1,49071.0,10,0,0,0
2024-11-25 11:00:00,1,51643.0,11,0,0,0
2024-11-25 12:00:00,1,52500.0,12,0,0,0
2024-11-25 13:00:00,1,53357.0,13,0,0,0
2024-11-25 14:00:00,1,52929.0,14,0,0,0
2024-11-25 15:00:00,1,52071.0,15,0,0,0
2024-11-25 16:00:00,1,50786.0,16,0,0,0
2024-11-25 17:00:00,1,47357.0,17,0,0,0
2024-11-25 18:00:00,1,38786.0,18,0,0,0
2024-11-25 19:00:00,1,28929.0,19,0,0,0
2024-11-25 20:00:00,1,19929.0,20,0,0,0
2024-11-25 21:00:00,1,12643.0,21,0,0,0
2024-11-25 22:00:00,1,7500.0,22,0,0,0
2024-11-25 23:00:00,1,4071.0,23,0,0,0
2024-11-26 00:00:00,1,1929.0,0,1,0,0
2024-11-26 01:00:00,1,1500.0,1,1,0,0
2024-11-26 02:00:00,1,1929.0,2,1,0,0
2024-11-26 03:00:00,1,1500.0,3,1,0,0
2024-11-26 04:00:00,1,1500.0,4,1,0,0
2024-11-26 05:00:00,1,1929.0,5,1,0,0
2024-11-26 06:00:00,1,3643.0,6,1,0,0
2024-11-26 07:00:00,1,9643.0,7,1,0,0
2024-11-26 08:00:00,1,23786.0,8,1,0,0
2024-11-26 09:00:00,1,40500.0,9,1,0,0
2024-11-26 10:00:00,1,48643.0,10,1,0,0
2024-11-26 11:00:00,1,51643.0,11,1,0,0
2024-11-26 12:00:00,1,52500.0,12,1,0,0
2024-11-26 13:00:00,1,52929.0,13,1,0,0
2024-11-26 14:00:00,1,53357.0,14,1,0,0
2024-11-26 15:00:00,1,52929.0,15,1,0,0
2024-11-26 16:00:00,1,51643.0,16,1,0,0
2024-11-26 17:00:00,1,47786.0,17,1,0,0
2024-11-26 18:00:00,1,40071.0,18,1,0,0
2024-11-26 19:00:00,1,30643.0,19,1,0,0
2024-11-26 20:00:00,1,21214.0,20,1,0,0
2024-11-26 21:00:00,1,14357.0,21,1,0,0
2024-11-26 22:00:00,1,8786.0,22,1,0,0
2024-11-26 23:00:00,1,4071.0,23,1,0,0
2024-11-27 00:00:00,1,1929.0,0,2,0,0
2024-11-27 01:00:00,1,1500.0,1,2,0,0
2024-11-27 02:00:00,1,1500.0,2,2,0,0
2024-11-27 03:00:00,1,1500.0,3,2,0,0
2024-11-27 04:00:00,1,1500.0,4,2,0,0
2024-11-27 05:00:00,1,1929.0,5,2,0,0
2024-11-27 06:00:00,1,3643.0,6,2,0,0
2024-11-27 07:00:00,1,10071.0,7,2,0,0
2024-11-27 08:00:00,1,23786.0,8,2,0,0
2024-11-27 09:00:00,1,41357.0,9,2,0,0
2024-11-27 10:00:00,1,49500.0,10,2,0,0
2024-11-27 11:00:00,1,52500.0,11,2,0,0
2024-11-27 12:00:00,1,52929.0,12,2,0,0
2024-11-27 13:00:00,1,53786.0,13,2,0,0
2024-11-27 14:00:00,1,54214.0,14,2,0,0
2024-11-27 15:00:00,1,53786.0,15,2,0,0
2024-11-27 16:00:00,1,51643.0,16,2,0,0
2024-11-27 17:00:00,1,48214.0,17,2,0,0
2024-11-27 18:00:00,1,40500.0,18,2,0,0
2024-11-27 19:00:00,1,31071.0,19,2,0,0
2024-11-27 20:00:00,1,21643.0,20,2,0,0
2024-11-27 21:00:00,1,14786.0,21,2,0,0
2024-11-27 22:00:00,1,9857.5,22,2,0,1
2024-11-27 23:00:00,1,4929.0,23,2,0,0
2024-11-28 00:00:00,1,1929.0,0,3,0,0
2024-11-28 01:00:00,1,1500.0,1,3,0,0
2024-11-28 02:00:00,1,1929.0,2,3,0,0
2024-11-28 03:00:00,1,1929.0,3,3,0,0
2024-11-28 04:00:00,1,1500.0,4,3,0,0
2024-11-28 05:00:00,1,1929.0,5,3,0,0
2024-11-28 06:00:00,1,3643.0,6,3,0,0
2024-11-28 07:00:00,1,9643.0,7,3,0,0
2024-11-28 08:00:00,1,23786.0,8,3,0,0
2024-11-28 09:00:00,1,40500.0,9,3,0,0
2024-11-28 10:00:00,1,47786.0,10,3,0,0
2024-11-28 11:00:00,1,51214.0,11,3,0,0
2024-11-28 12:00:00,1,52500.0,12,3,0,0
2024-11-28 13:00:00,1,53357.0,13,3,0,0
2024-11-28 14:00:00,1,53357.0,14,3,0,0
2024-11-28 15:00:00,1,52929.0,15,3,0,0
2024-11-28 16:00:00,1,51643.0,16,3,0,0
2024-11-28 17:00:00,1,49071.0,17,3,0,0
2024-11-28 18:00:00,1,43071.0,18,3,0,0
2024-11-28 19:00:00,1,34929.0,19,3,0,0
2024-11-28 20:00:00,1,25929.0,20,3,0,0
2024-11-28 21:00:00,1,19071.0,21,3,0,0
2024-11-28 22:00:00,1,13071.0,22,3,0,0
2024-11-28 23:00:00,1,7457.0,23,3,0,0
2024-11-29 00:00:00,1,3000.0,0,4,0,0
2024-11-29 01:00:00,1,1971.0,1,4,0,0
2024-11-29 02:00:00,1,2314.0,2,4,0,0
2024-11-29 03:00:00,1,1971.0,3,4,0,0
2024-11-29 04:00:00,1,1800.0,4,4,0,0
2024-11-29 05:00:00,1,1971.0,5,4,0,0
2024-11-29 06:00:00,1,3000.0,6,4,0,0
2024-11-29 07:00:00,1,5229.0,7,4,0,0
2024-11-29 08:00:00,1,7800.0,8,4,0,0
2024-11-29 09:00:00,1,11057.0,9,4,0,0
2024-11-29 10:00:00,1,15857.0,10,4,0,0
2024-11-29 11:00:00,1,20829.0,11,4,0,0
2024-11-29 12:00:00,1,23057.0,12,4,0,0
2024-11-29 13:00:00,1,24429.0,13,4,0,0
2024-11-29 14:00:00,1,25629.0,14,4,0,0
2024-11-29 15:00:00,1,25800.0,15,4,0,0
2024-11-29 16:00:00,1,24943.0,16,4,0,0
2024-11-29 17:00:00,1,23057.0,17,4,0,0
2024-11-29 18:00:00,1,20829.0,18,4,0,0
2024-11-29 19:00:00,1,18257.0,19,4,0,0
2024-11-29 20:00:00,1,14314.0,20,4,0,0
2024-11-29 21:00:00,1,10200.0,21,4,0,0
2024-11-29 22:00:00,1,6771.0,22,4,0,0
2024-11-29 23:00:00,1,4200.0,23,4,0,0
2024-11-30 00:00:00,1,1800.0,0,5,0,0
2024-11-30 01:00:00,1,1286.0,1,5,0,0
2024-11-30 02:00:00,1,1457.0,2,5,0,0
2024-11-30 03:00:00,1,1629.0,3,5,0,0
2024-11-30 04:00:00,1,1629.0,4,5,0,0
2024-11-30 05:00:00,1,1800.0,5,5,0,0
2024-11-30 06:00:00,1,2314.0,6,5,0,0
2024-11-30 07:00:00,1,3000.0,7,5,0,0
2024-11-30 08:00:00,1,4543.0,8,5,0,0
2024-11-30 09:00:00,1,7629.0,9,5,0,0
2024-11-30 10:00:00,1,11571.0,10,5,0,0
2024-11-30 11:00:00,1,15514.0,11,5,0,0
2024-11-30 12:00:00,1,18429.0,12,5,0,0
2024-11-30 13:00:00,1,19457.0,13,5,0,0
2024-11-30 14:00:00,1,19971.0,14,5,0,0
2024-11-30 15:00:00,1,20143.0,15,5,0,0
2024-11-30 16:00:00,1,19114.0,16,5,0,0
2024-11-30 17:00:00,1,17400.0,17,5,0,0
2024-11-30 18:00:00,1,15514.0,18,5,0,0
2024-11-30 19:00:00,1,12943.0,19,5,0,0
2024-11-30 20:00:00,1,9514.0,20,5,0,0
2024-11-30 21:00:00,1,7007.0,21,5,0,1
2024-11-30 22:00:00,1,4500.0,22,5,0,0
2024-11-30 23:00:00,1,2786.0,23,5,0,0
2024-12-01 00:00:00,1,1500.0,0,6,0,0
2024-12-01 01:00:00,1,1071.0,1,6,0,0
2024-12-01 02:00:00,1,1500.0,2,6,0,0
2024-12-01 03:00:00,1,1500.0,3,6,0,0
2024-12-01 04:00:00,1,1500.0,4,6,0,0
2024-12-01 05:00:00,1,1500.0,5,6,0,0
2024-12-01 06:00:00,1,3643.0,6,6,0,0
2024-12-01 07:00:00,1,10071.0,7,6,0,0
2024-12-01 08:00:00,1,24643.0,8,6,0,0
2024-12-01 09:00:00,1,42214.0,9,6,0,0
2024-12-01 10:00:00,1,49071.0,10,6,0,0
2024-12-01 11:00:00,1,51643.0,11,6,0,0
2024-12-01 12:00:00,1,52929.0,12,6,0,0
2024-12-01 13:00:00,1,52929.0,13,6,0,0
2024-12-01 14:00:00,1,52500.0,14,6,0,0
2024-12-01 15:00:00,1,52071.0,15,6,0,0
2024-12-01 16:00:00,1,50786.0,16,6,0,0
2024-12-01 17:00:00,1,47357.0,17,6,0,0
2024-12-01 18:00:00,1,39214.0,18,6,0,0
2024-12-01 19:00:00,1,28071.0,19,6,0,0
2024-12-01 20:00:00,1,18214.0,20,6,0,0
2024-12-01 21:00:00,1,11786.0,21,6,0,0
2024-12-01 22:00:00,1,11631.72,22,6,1,1
2024-12-01 23:00:00,1,11477.44,23,6,1,1
2024-12-02 00:00:00,1,11323.16,0,0,1,1
2024-12-02 01:00:00,1,11168.88,1,0,1,1
2024-12-02 02:00:00,1,11014.6,2,0,1,1
2024-12-02 03:00:00,1,10860.32,3,0,1,1
2024-12-02 04:00:00,1,10706.04,4,0,1,1
2024-12-02 05:00:00,1,10551.76,5,0,1,1
2024-12-02 06:00:00,1,10397.48,6,0,1,1
2024-12-02 07:00:00,1,10243.2,7,0,1,1
2024-12-02 08:00:00,1,10088.92,8,0,1,1
2024-12-02 09:00:00,1,9934.64,9,0,1,1
2024-12-02 10:00:00,1,9780.36,10,0,1,1
2024-12-02 11:00:00,1,9626.08,11,0,1,1
2024-12-02 12:00:00,1,9471.8,12,0,1,1
2024-12-02 13:00:00,1,9317.52,13,0,1,1
2024-12-02 14:00:00,1,9163.24,14,0,1,1
2024-12-02 15:00:00,1,9008.96,15,0,1,1
2024-12-02 16:00:00,1,8854.68,16,0,1,1
2024-12-02 17:00:00,1,8700.4,17,0,1,1
2024-12-02 18:00:00,1,8546.119999999999,18,0,1,1
2024-12-02 19:00:00,1,8391.84,19,0,1,1
2024-12-02 20:00:00,1,8237.56,20,0,1,1
2024-12-02 21:00:00,1,8083.28,21,0,1,1
2024-12-02 22:00:00,1,7929.0,22,0,0,0
2024-12-02 23:00:00,1,4071.0,23,0,0,0
2024-12-03 00:00:00,1,1929.0,0,1,0,0
2024-12-03 01:00:00,1,1500.0,1,1,0,0
2024-12-03 02:00:00,1,1500.0,2,1,0,0
2024-12-03 03:00:00,1,1500.0,3,1,0,0
2024-12-03 04:00:00,1,1500.0,4,1,0,0
2024-12-03 05:00:00,1,1929.0,5,1,0,0
2024-12-03 06:00:00,1,3643.0,6,1,0,0
2024-12-03 07:00:00,1,10071.0,7,1,0,0
2024-12-03 08:00:00,1,24214.0,8,1,0,0
2024-12-03 09:00:00,1,41786.0,9,1,0,0
2024-12-03 10:00:00,1,49071.0,10,1,0,0
2024-12-03 11:00:00,1,52071.0,11,1,0,0
2024-12-03 12:00:00,1,52929.0,12,1,0,0
2024-12-03 13:00:00,1,53357.0,13,1,0,0
2024-12-03 14:00:00,1,53357.0,14,1,0,0
2024-12-03 15:00:00,1,52929.0,15,1,0,0
2024-12-03 16:00:00,1,51643.0,16,1,0,0
2024-12-03 17:00:00,1,48643.0,17,1,0,0
2024-12-03 18:00:00,1,40500.0,18,1,0,0
2024-12-03 19:00:00,1,29786.0,19,1,0,0
2024-12-03 20:00:00,1,20786.0,20,1,0,0
2024-12-03 21:00:00,1,13500.0,21,1,0,0
2024-12-03 22:00:00,1,8357.0,22,1,0,0
2024-12-03 23:00:00,1,4500.0,23,1,0,0
2024-12-04 00:00:00,1,1929.0,0,2,0,0
2024-12-04 01:00:00,1,1500.0,1,2,0,0
2024-12-04 02:00:00,1,1527.6451612903227,2,2,1,1
2024-12-04 03:00:00,1,1555.2903225806451,3,2,1,1
2024-12-04 04:00:00,1,1582.9354838709678,4,2,1,1
2024-12-04 05:00:00,1,1610.5806451612902,5,2,1,1
2024-12-04 06:00:00,1,1638.225806451613,6,2,1,1
2024-12-04 07:00:00,1,1665.8709677419356,7,2,1,1
2024-12-04 08:00:00,1,1693.516129032258,8,2,1,1
2024-12-04 09:00:00,1,1721.1612903225807,9,2,1,1
2024-12-04 10:00:00,1,1748.8064516129032,10,2,1,1
2024-12-04 11:00:00,1,1776.4516129032259,11,2,1,1
2024-12-04 12:00:00,1,1804.0967741935483,12,2,1,1
2024-12-04 13:00:00,1,1831.741935483871,13,2,1,1
2024-12-04 14:00:00,1,1859.3870967741937,14,2,1,1
2024-12-04 15:00:00,1,1887.032258064516,15,2,1,1
2024-12-04 16:00:00,1,1914.6774193548388,16,2,1,1
2024-12-04 17:00:00,1,1942.3225806451612,17,2,1,1
2024-12-04 18:00:00,1,1969.967741935484,18,2,1,1
2024-12-04 19:00:00,1,1997.6129032258063,19,2,1,1
2024-12-04 20:00:00,1,2025.258064516129,20,2,1,1
2024-12-04 21:00:00,1,2052.9032258064517,21,2,1,1
2024-12-04 22:00:00,1,2080.548387096774,22,2,1,1
2024-12-04 23:00:00,1,2108.1935483870966,23,2,1,1
2024-12-05 00:00:00,1,2135.8387096774195,0,3,1,1
2024-12-05 01:00:00,1,2163.483870967742,1,3,1,1
2024-12-05 02:00:00,1,2191.1290322580644,2,3,1,1
2024-12-05 03:00:00,1,2218.7741935483873,3,3,1,1
2024-12-05 04:00:00,1,2246.4193548387098,4,3,1,1
2024-12-05 05:00:00,1,2274.064516129032,5,3,1,1
2024-12-05 06:00:00,1,2301.709677419355,6,3,1,1
2024-12-05 07:00:00,1,2329.3548387096776,7,3,1,1
2024-12-05 08:00:00,1,2357.0,8,3,1,1
2024-12-05 09:00:00,1,2384.6451612903224,9,3,1,1
2024-12-05 10:00:00,1,2412.290322580645,10,3,1,1
2024-12-05 11:00:00,1,2439.935483870968,11,3,1,1
2024-12-05 12:00:00,1,2467.5806451612902,12,3,1,1
2024-12-05 13:00:00,1,2495.2258064516127,13,3,1,1
2024-12-05 14:00:00,1,2522.8709677419356,14,3,1,1
2024-12-05 15:00:00,1,2550.516129032258,15,3,1,1
2024-12-05 16:00:00,1,2578.1612903225805,16,3,1,1
2024-12-05 17:00:00,1,2605.8064516129034,17,3,1,1
2024-12-05 18:00:00,1,2633.451612903226,18,3,1,1
2024-12-05 19:00:00,1,2661.0967741935483,19,3,1,1
2024-12-05 20:00:00,1,2688.741935483871,20,3,1,1
2024-12-05 21:00:00,1,2716.387096774193,21,3,1,1
2024-12-05 22:00:00,1,2744.032258064516,22,3,1,1
2024-12-05 23:00:00,1,2771.677419354839,23,3,1,1
2024-12-06 00:00:00,1,2799.322580645161,0,4,1,1
2024-12-06 01:00:00,1,2826.967741935484,1,4,1,1
2024-12-06 02:00:00,1,2854.6129032258063,2,4,1,1
2024-12-06 03:00:00,1,2882.258064516129,3,4,1,1
2024-12-06 04:00:00,1,2909.9032258064517,4,4,1,1
2024-12-06 05:00:00,1,2937.548387096774,5,4,1,1
2024-12-06 06:00:00,1,2965.1935483870966,6,4,1,1
2024-12-06 07:00:00,1,2992.8387096774195,7,4,1,1
2024-12-06 08:00:00,1,3020.483870967742,8,4,1,1
2024-12-06 09:00:00,1,3048.1290322580644,9,4,1,1
2024-12-06 10:00:00,1,3075.7741935483873,10,4,1,1
2024-12-06 11:00:00,1,3103.4193548387098,11,4,1,1
2024-12-06 12:00:00,1,3131.064516129032,12,4,1,1
2024-12-06 13:00:00,1,3158.709677419355,13,4,1,1
2024-12-06 14:00:00,1,3186.354838709677,14,4,1,1
2024-12-06 15:00:00,1,3214.0,15,4,1,1
2024-12-06 16:00:00,1,3241.6451612903224,16,4,1,1
2024-12-06 17:00:00,1,3269.290322580645,17,4,1,1
2024-12-06 18:00:00,1,3296.935483870968,18,4,1,1
2024-12-06 19:00:00,1,3324.5806451612902,19,4,1,1
2024-12-06 20:00:00,1,3352.2258064516127,20,4,1,1
2024-12-06 21:00:00,1,3379.8709677419356,21,4,1,1
2024-12-06 22:00:00,1,3407.516129032258,22,4,1,1
2024-12-06 23:00:00,1,3435.1612903225805,23,4,1,1
2024-12-07 00:00:00,1,3462.8064516129034,0,5,1,1
2024-12-07 01:00:00,1,3490.451612903226,1,5,1,1
2024-12-07 02:00:00,1,3518.0967741935483,2,5,1,1
2024-12-07 03:00:00,1,3545.741935483871,3,5,1,1
2024-12-07 04:00:00,1,3573.3870967741937,4,5,1,1
2024-12-07 05:00:00,1,3601.032258064516,5,5,1,1
2024-12-07 06:00:00,1,3628.6774193548385,6,5,1,1
2024-12-07 07:00:00,1,3656.3225806451615,7,5,1,1
2024-12-07 08:00:00,1,3683.967741935484,8,5,1,1
2024-12-07 09:00:00,1,3711.6129032258063,9,5,1,1
2024-12-07 10:00:00,1,3739.258064516129,10,5,1,1
2024-12-07 11:00:00,1,3766.9032258064517,11,5,1,1
2024-12-07 12:00:00,1,3794.548387096774,12,5,1,1
2024-12-07 13:00:00,1,3822.1935483870966,13,5,1,1
2024-12-07 14:00:00,1,3849.8387096774195,14,5,1,1
2024-12-07 15:00:00,1,3877.483870967742,15,5,1,1
2024-12-07 16:00:00,1,3905.1290322580644,16,5,1,1
2024-12-07 17:00:00,1,3932.774193548387,17,5,1,1
2024-12-07 18:00:00,1,3960.4193548387098,18,5,1,1
2024-12-07 19:00:00,1,3988.064516129032,19,5,1,1
2024-12-07 20:00:00,1,4015.7096774193546,20,5,1,1
2024-12-07 21:00:00,1,4043.3548387096776,21,5,1,1
2024-12-07 22:00:00,1,4071.0,22,5,0,0
2024-12-07 23:00:00,1,2786.0,23,5,0,0
2024-12-08 00:00:00,1,1500.0,0,6,0,0
2024-12-08 01:00:00,1,1071.0,1,6,0,0
2024-12-08 02:00:00,1,1071.0,2,6,0,0
2024-12-08 03:00:00,1,1071.0,3,6,0,0
2024-12-08 04:00:00,1,1500.0,4,6,0,0
2024-12-08 05:00:00,1,1929.0,5,6,0,0
2024-12-08 06:00:00,1,3643.0,6,6,0,0
2024-12-08 07:00:00,1,10071.0,7,6,0,0
2024-12-08 08:00:00,1,24643.0,8,6,0,0
2024-12-08 09:00:00,1,41786.0,9,6,0,0
2024-12-08 10:00:00,1,49071.0,10,6,0,0
2024-12-08 11:00:00,1,52071.0,11,6,0,0
2024-12-08 12:00:00,1,52929.0,12,6,0,0
2024-12-08 13:00:00,1,52929.0,13,6,0,0
2024-12-08 14:00:00,1,52929.0,14,6,0,0
2024-12-08 15:00:00,1,52500.0,15,6,0,0
2024-12-08 16:00:00,1,51214.0,16,6,0,0
2024-12-08 17:00:00,1,47357.0,17,6,0,0
2024-12-08 18:00:00,1,39214.0,18,6,0,0
2024-12-08 19:00:00,1,28071.0,19,6,0,0
2024-12-08 20:00:00,1,18214.0,20,6,0,0
2024-12-08 21:00:00,1,11786.0,21,6,0,0
2024-12-08 22:00:00,1,7714.5,22,6,0,1
2024-12-08 23:00:00,1,3643.0,23,6,0,0
2024-12-09 00:00:00,1,1929.0,0,0,0,0
2024-12-09 01:00:00,1,1929.0,1,0,0,0
2024-12-09 02:00:00,1,1929.0,2,0,0,0
2024-12-09 03:00:00,1,1500.0,3,0,0,0
2024-12-09 04:00:00,1,1500.0,4,0,0,0
2024-12-09 05:00:00,1,1929.0,5,0,0,0
2024-12-09 06:00:00,1,3643.0,6,0,0,0
2024-12-09 07:00:00,1,9643.0,7,0,0,0
2024-12-09 08:00:00,1,24214.0,8,0,0,0
2024-12-09 09:00:00,1,41357.0,9,0,0,0
2024-12-09 10:00:00,1,48643.0,10,0,0,0
2024-12-09 11:00:00,1,51643.0,11,0,0,0
2024-12-09 12:00:00,1,53357.0,12,0,0,0
2024-12-09 13:00:00,1,52929.0,13,0,0,0
2024-12-09 14:00:00,1,53357.0,14,0,0,0
2024-12-09 15:00:00,1,52500.0,15,0,0,0
2024-12-09 16:00:00,1,50786.0,16,0,0,0
2024-12-09 17:00:00,1,47786.0,17,0,0,0
2024-12-09 18:00:00,1,40500.0,18,0,0,0
2024-12-09 19:00:00,1,30643.0,19,0,0,0
2024-12-09 20:00:00,1,21214.0,20,0,0,0
2024-12-09 21:00:00,1,14357.0,21,0,0,0
2024-12-09 22:00:00,1,8786.0,22,0,0,0
2024-12-09 23:00:00,1,4071.0,23,0,0,0
2024-12-10 00:00:00,1,1929.0,0,1,0,0
2024-12-10 01:00:00,1,1500.0,1,1,0,0
2024-12-10 02:00:00,1,1500.0,2,1,0,0
2024-12-10 03:00:00,1,1500.0,3,1,0,0
2024-12-10 04:00:00,1,1929.0,4,1,0,0
2024-12-10 05:00:00,1,1929.0,5,1,0,0
2024-12-10 06:00:00,1,3643.0,6,1,0,0
2024-12-10 07:00:00,1,9643.0,7,1,0,0
2024-12-10 08:00:00,1,23357.0,8,1,0,0
2024-12-10 09:00:00,1,40071.0,9,1,0,0
2024-12-10 10:00:00,1,47786.0,10,1,0,0
2024-12-10 11:00:00,1,50786.0,11,1,0,0
2024-12-10 12:00:00,1,51643.0,12,1,0,0
2024-12-10 13:00:00,1,52500.0,13,1,0,0
2024-12-10 14:00:00,1,52500.0,14,1,0,0
2024-12-10 15:00:00,1,52071.0,15,1,0,0
2024-12-10 16:00:00,1,50357.0,16,1,0,0
2024-12-10 17:00:00,1,47357.0,17,1,0,0
2024-12-10 18:00:00,1,40071.0,18,1,0,0
2024-12-10 19:00:00,1,31071.0,19,1,0,0
2024-12-10 20:00:00,1,22071.0,20,1,0,0
2024-12-10 21:00:00,1,14786.0,21,1,0,0
2024-12-10 22:00:00,1,8786.0,22,1,0,0
2024-12-10 23:00:00,1,4500.0,23,1,0,0
2024-12-11 00:00:00,1,1929.0,0,2,0,0
2024-12-11 01:00:00,1,1500.0,1,2,0,0
2024-12-11 02:00:00,1,1500.0,2,2,0,0
2024-12-11 03:00:00,1,1500.0,3,2,0,0
2024-12-11 04:00:00,1,1500.0,4,2,0,0
2024-12-11 05:00:00,1,1929.0,5,2,0,0
2024-12-11 06:00:00,1,3643.0,6,2,0,0
2024-12-11 07:00:00,1,9214.0,7,2,0,0
2024-12-11 08:00:00,1,23786.0,8,2,0,0
2024-12-11 09:00:00,1,40929.0,9,2,0,0
2024-12-11 10:00:00,1,48643.0,10,2,0,0
2024-12-11 11:00:00,1,51643.0,11,2,0,0
2024-12-11 12:00:00,1,52929.0,12,2,0,0
2024-12-11 13:00:00,1,53357.0,13,2,0,0
2024-12-11 14:00:00,1,53357.0,14,2,0,0
2024-12-11 15:00:00,1,52929.0,15,2,0,0
2024-12-11 16:00:00,1,51214.0,16,2,0,0
2024-12-11 17:00:00,1,48214.0,17,2,0,0
2024-12-11 18:00:00,1,40500.0,18,2,0,0
2024-12-11 19:00:00,1,31500.0,19,2,0,0
2024-12-11 20:00:00,1,22929.0,20,2,0,0
2024-12-11 21:00:00,1,15214.0,21,2,0,0
2024-12-11 22:00:00,1,9643.0,22,2,0,0
2024-12-11 23:00:00,1,4500.0,23,2,0,0
2024-12-12 00:00:00,1,1929.0,0,3,0,0
2024-12-12 01:00:00,1,1500.0,1,3,0,0
2024-12-12 02:00:00,1,1500.0,2,3,0,0
2024-12-12 03:00:00,1,1500.0,3,3,0,0
2024-12-12 04:00:00,1,1929.0,4,3,0,0
2024-12-12 05:00:00,1,1929.0,5,3,0,0
2024-12-12 06:00:00,1,3643.0,6,3,0,0
2024-12-12 07:00:00,1,9214.0,7,3,0,0
2024-12-12 08:00:00,1,22500.0,8,3,0,0
2024-12-12 09:00:00,1,39643.0,9,3,0,0
2024-12-12 10:00:00,1,47786.0,10,3,0,0
2024-12-12 11:00:00,1,50786.0,11,3,0,0
2024-12-12 12:00:00,1,52929.0,12,3,0,0
2024-12-12 13:00:00,1,53786.0,13,3,0,0
2024-12-12 14:00:00,1,53357.0,14,3,0,0
2024-12-12 15:00:00,1,52500.0,15,3,0,0
2024-12-12 16:00:00,1,51214.0,16,3,0,0
